@relation E__libs_dl4j_dl4j-examples_Thesis-MLClassification_Data_Input_WholeText

@attribute text string
@attribute @@class@@ {1,2,3,4,5,6}

@data
'BUCHVERNISSAGE – «So schön wie tot»\n\nAls die junge Frau in sein Büro stürmt und ihn engagieren will, ahnt der Privatermittler Larry Hardy nichts Gutes. Aber die Geschäfte gehen schleppend, und der Vorschuss auf dem Tisch ist Bargeld. Ausserdem kann der Auftrag nicht so schwierig sein, den Vater der jungen Frau zu finden – es ist der berühmte Autor Michael McCullen, wie er selbst ein in Berlin lebender Amerikaner. Zunächst aber findet Larry nur die Ehefrau des Vermissten, und zwar tot in der Badewanne. Dummerweise gerät Larry in Verdacht, selbst der Täter zu sein. Zum Ärger mit der Polizei kommen der Ärger mit seiner Ex-Frau und der Ärger mit der russischen Mafia. Nach und nach gibt es immer mehr Verdächtige, und irgendwie überrascht es Larry kaum, als sich herausstellt, dass seine verschiedenen Probleme eine gemeinsame Ursache haben. \n\nPeter Haffner, 1953 in Zürich geboren, berichtete als Journalist viele Jahre aus Amerika, Polen und Deutschland und wurde u.a. mit dem Egon-Erwin-Kisch-Preis ausgezeichnet. Er veröffentlichte u.a. «Grenzfälle» (2002 in der Anderen Bibliothek) und den Krimi «Herz auf Eis» (2000). Haffner lebt in Berlin und Zürich.\n\nEINTRITT FREI\nhttp://bit.ly/2CRYusb',6
'Die 14. Frühlingsweinmesse expovinaPRIMAVERA im PULS 5 wartet wiederum mit über 2\'000 Weinen aus allen wichtigen Anbaugebieten der Welt auf entdeckungsfreudige Weinliebhaberinnen und -liebhaber. Wir freuen uns auf Ihren Besuch an der 14. expovinaPRIMAVERA vom 21. bis 28. März 2018!\n\nÖffnungszeiten\nWerktags: 16.00 - 22.00 Uhr\nSamstags: 14.00 - 22.00 Uhr\nSonntags: 12.00 - 18.00 Uhr\nMittwoch, 28. März: 16.00 - 21.00 Uhr\n\nwww.expovina.ch',6
'The 18th Seoul International Manufacturing Technology Show',6
'Grosse Halle: Tanz, Performance crossing dance and sound\nVVK: https://www.starticket.ch/de/tickets/daphne-achermann-und-kollektiv-leerraumoffen-rosalinda-imm-20180316-1900-sudpol-luzern\n\n—\n\nRosalinda Imm ist eine Frau, eine Priesterin der Antike, eine japanische Tänzerin, ein zögernder Herausforderer in einem Duell, eine Bestie und ihr Dompteur, eine Meerjungfrau oder einfach ein Körper in Bewegung. Ihre Bühne wird zu einem Podium, einer Arena, einer Leere, die sie zu füllen versucht, oder ein riesiges Mikrofon. Rosalinda Imm ist ein Anagramm von Lisa Miramond.\n\nDie Tanz-Performance <i>Rosalinda Imm</i> spielt mit dem Körper einer Frau, den Geräuschen, die er beim Tanzen erzeugt und der Nähe zum Publikum.\n\nDaphné Achermann liess sich für das Stück <i>Rosalinda Imm</i> von Bildern aus der Kunstgeschichte und dem Internet inspirieren und schrieb damit der Tänzerin Lisa Miramond ein Solo, sozusagen auf den Leib. Räumlichkeit und Persönlichkeit spielen dabei eine tragende Rolle. \n\n—\n\nBereits zum zweiten Mal arbeitet die aus Frankreich stammende Choreografin Daphné Achermann mit dem in Luzern lebenden Klangkünstler Benjamin Pogonatos zusammen. Wie schon im Stück <i>Conglomeros</i> (2015) suchen die beiden nach Möglichkeiten, Klänge und Bewegungen zu verbinden, das Zusammenspiel zwischen Musik und Tanz zu vertiefen. \n\n«Ich träume oft von leeren Räumen mit offenen Fenstern» kurz «leerraum.offen» ist ein Künstler_innen-Kollektiv mit wechselnden Mitgliedern. Je nach Projekt werden Künstler_innen mit entsprechenden Fähigkeiten hinzugezogen. Im Zentrum stehen Arbeiten in den Bereichen Tanz und Theater. Untersucht werden aktuelle Zeitfragen anhand des kleinen Alltäglichen im Leben. Durch Bewegung und Klang sollen Bilder erzeugt werden, die Geschichten erzählen können, oder abstrakt für sich stehen. \n\nwww.daphneachermann.com \nwww.leerraumoffen.ch \n\n—\n\nEintritt: CHF 15 (Am gleichen Abend findet Oliver Roth: Me Time! statt. Wer sich beide Programmpunkte anschauen möchte, bezahlt insgesamt CHF 20. Einfach das erworbene Ticket an der Kasse vorweisen, zusätzlich CHF 5 bezahlen und gut ist.)\nTüröffnung: 18.00 Uhr\nBeginn: 19.00 Uhr',6
'Komm in den Begegnungsraum, tausch dich mit Gleichgesinnten aus, lasse die Nachhaltigkeitswoche revue passieren und geniesse dabei einen leckeren Brunch.',6
'Das Drinks & Links Team lädt zum nächsten Networking Event in Zürich ein. Wir freuen uns schon jetzt, dich an unserem nächsten Anlass zu begrüssen!',6
'Am Samstag, 10. März 2018 werden in Grindelwald zum zehnten Mal der König und die Königin der First gekürt. Ihren Titel erkämpfen sich die beiden beim einzigartigen «King of the First hill» Abfahrtsrennen.\n«King of the First hill» ist ein Volksabfahrts-Rennen für Jedermann und Jedefrau. Die beliebte Volksabfahrt wurde von 2004 bis 2008 jährlich durchgeführt. Seit März 2014 gehört es wieder zum alljährlichen Programm. \nSie können sich in der Kategorie Ski Herren, Ski Damen, Snowboard Herren, Snowboard Damen oder FUN messen. In der Kategorie FUN erhält jene Person einen Preis, die mit ihrer Rennzeit am nächsten bei der Durchschnitts-Rennzeit der gesamten FUN Kategorie liegt. Kostüme sind erwünscht.\nAls Preise warten unter anderem Skullcandy Crusher, Salomon Ski, Snowboards, Adventure Gutscheine und vieles mehr.\nEs wird im Einzelstart-Format ca. alle 10 Sekunden gestartet.\n\nTraining / Besichtigung\nMITTWOCH, 7. MÄRZ BIS FREITAG, 9. MÄRZ 2018\nab 8.00 Uhr: Firstbahn in Betrieb von 10.00 bis 16.00 Uhr: Besichtigung der Abfahrtsstrecke. Kein rennmässiges Befahren! Die Torflaggen stehen teilweise am Pistenrand und markieren so, wo sich in etwa ein Tor am Renntag auf der Rennstrecke befinden wird.\nAchtung: Rennmässiges Befahren der Abfahrtsstrecke während der Besichtigung ist verboten und wird mit Disqualifikation bestraft.\n\nRenntag\nSAMSTAG, 10. MÄRZ 2018\nab 8.00 Uhr: Firstbahn in Betrieb\nvon 10.00 bis 15.00 Uhr: Besichtigung der Abfahrtsstrecke (kein rennmässiges Befahren)\nvon 14.00 bis 16.00 Uhr: Startnummerausgabe im Bergrestaurant First\nvon 14.00 bis 15.00 Uhr: Nachmeldungen im Berggasthaus First möglich (+ CHF 10.-), nur Barzahlung\nab 17.00 Uhr: Start «King of the First hill» bei der Sesselbahn Bergstation Oberjoch\nab ca. 19.30 Uhr: Rangverkündigung mit DJ im Zielraum Stählisboden',6
'Du hast Strongman Equipment in deiner Box oder deinem Gym?\n\nIch zeige Dir, wie du es am besten benutzt und wie du andere in der Ausführung unterrichtest. Sicherheit und die korrekte Ausführung sind extrem wichtig und unerlässlich im Gebrauch der „Odd Objects“.\n\nErweitere Dein Trainerwissen und lerne, Fehler zu erkennen und zu korrigieren.\n\nDieser Workshop ist nicht nur für TrainerInnen geeignet, sondern auch für AthletInnen, die die mechanisch optimalsten und sichersten Techniken beherrschen möchten, um schwere Gewichte bewegen zu können.\n\n---\n\nDer Workshop startet mit einer kurzen Lektion über wichtige Grundlagen der Physik und Biomechanik.\n\nFolgende Übungen werden thematisiert :\n\n- Loglift\n- Circus Dumbbell \n- Atlas stone loading\n- Tire Flip\n- Farmers Walk\n- Yoke Carry\n\nJede Übung wird in einer kurzen theoretischen Einführung vorgestellt. Ich erkläre das korrekte Set-up, die wichtigsten Punkte der Ausführung und die gängigsten Fehler und wie man sie korrigiert.\n\nZiel der praktischen Einheiten ist sowohl das verbessern der Übungsausführung jedes/r Teilnehmers/in wie auch das gegenseitige coachen inklusive Feedback von mir.\n\nWir enden mit einer Lektion über Programming.\n\nBeim abschliessenden Q&A können Fragen gestellt werden.\n\n---\n\nCOACH:\n\nRamon Gysin - 5x Strongest man of Switzerland, Powerlifting world record holder (Squat, WDFPF -100kg), CF Strongman Seminar Staff, CF L1 Seminar Staff, TTP Strength Coach\n\n---\n\nKOSTEN: \n\n399.- CHF EARLY BIRD bis 28. Februar\n459.- CHF regulärer Preis\n\nInkl Videos und Handout.\n\nNUR 8 SPOTS (min. 4)!\n\nRegistration via Ramon Gysin - rg@crossfitbasel.ch.\n\nRegistration ist bindend.\n\n---\n\nAusführliche Erklärung und Anleitung der effizientesten und SICHERSTEN Technik, um die schwersten Gewichte zu heben.\n\nWie man mit der Schwerkraft arbeitet und nicht gegen sie.\n\nVerstehe Hebelwirkung und Momentarme und wie du diese zu deinem Vorteil und zu deiner Sicherheit nutzen kannst.\n\nLerne, in Balance zu bleiben und die richtige Positionierung deiner Gelenke und Muskeln für die mechanisch besten Positionen zu erreichen, um deine stärkste Bewegungsausführung zu finden.\n\nFinde Support, Spannung und Stabilität, um stärker zu sein.\n\nMechanics first = Be in control\nKeep it simple = No fancy bullshit\nDon’t just do it. Do it right. MASTER THE BASICS\n\n---\n\nREPORTS OF PAST COMPETITIONS:\n\n2017:\n\nhttp://blog.crossfitbasel.ch/2017/09/resultate-finale-swiss-strongman-championship-2017-basel-2\n\nhttp://blog.crossfitbasel.ch/2017/07/resultate-2-strongman-contest-2017-bern\n\n2015:\n\nhttp://blog.crossfitbasel.ch/2015/09/resultate-strongman-finale-im-hafen-basel-results-strongman-final-at-harbor-basel\n\nhttp://blog.crossfitbasel.ch/2015/03/strongman-season-2015\n\nhttp://blog.crossfitbasel.ch/2015/05/resultate-des-1-strongman-wettkampfs-in-neuchatel\n\n2014:\n\nhttp://blog.crossfitbasel.ch/2014/04/1-event-swiss-strongman-championship-swiss-fsa-2014-2\n\nhttp://blog.crossfitbasel.ch/2014/04/resultate-1-event-strongman-swiss-championship-swiss-fsa-2014\n\nhttp://blog.crossfitbasel.ch/2014/06/2-event-swiss-strongman-championship-swiss-fsa-2014\n\nhttp://blog.crossfitbasel.ch/2014/09/strongman-finale-2014\n\n2013:\n\nhttp://blog.crossfitbasel.ch/2013/04/resultate-1-event-strongman-swiss-championship-swiss-fsa-2013\n\nhttp://blog.crossfitbasel.ch/2013/06/strongman-resultate-2-event-swiss-championship-swiss-fsa-2013\n\nhttp://blog.crossfitbasel.ch/2013/10/strongman-saison-2013\n\n2012:\n\nhttp://blog.crossfitbasel.ch/2012/10/resultate-finale-strongman-swiss-championship-swiss-fsa',6
'–> GRATIS MASKEN für alle\n–> GRATIS EINTRITT für tätowierte Ladies bis Mitternacht\n–> Gästelisteanfragen: www.PrimeNite.ch\nHipHop, RnB, Mash Up, House, Latin, Reggaeton, Dancehall\n\nLounge Reservationen:\nMail: ilhan@primenite.ch\nTel.: 044 448 11 43\n————————–——–\n\nLegendary clubbing...\n\nBal Masqué ist, wie der Name schon sagt, der Karneval von Venedig im Clubformat. Die überaus erfolgreiche Partyserie verwandelt das AURA in einen Schauplatz eines rauschenden Festes, umweht von einer mystischen Atmosphäre. Wer keine Maske zuhause rumliegen hat, der wird selbstverständlich gleich vor Ort mit einer ausgerüstet – free masks for everyone! Dies Bal Masqué trägt das Motto „Deluxe Edition“ und das ist auch Programm! Dazu gibt’s high end-Setting aus den Sparten Hip-Hop, RnB, House Reggaeton, Dancehall und Latin\n\nFasnacht war gestern… Bal Masqué!',6
'In diesem Workshop gibt Stephan Schacher fundierten Einblick in sein eigenes Schaffen. Er zeigt auf, welche konzeptuellen Überlegungen ihn leiten, wie er für ein konkretes Projekt recherchiert und zu einer Bildidee gelangt. Er verrät, wie er sich konkret auf die erste Begegnung vorbereitet, welche Tricks und Vorgehensweisen er pflegt, wie er führt und wie er zu einer konkreten Umsetzung gelangt. Dieses Wissen ist für jeden Porträtfotografen essenzielle Voraussetzung, um zu einem eigenen Stil vorzustossen. Diesen zu entwickeln und zu stärken lernen die Teilnehmenden in einem zweiteiligen Kurs mit praktischer Anwendung.\n\n1. Tag / Samstag, 31. März\nEinführung in das Werk von Stephan Schacher\nPortfolio Reviewing der Teilnehmenden\n\n2. Tag / Sonntag, 1. April\npraktische Aufgaben in der Gruppe\nAufgaben für die individuelle Arbeit\n\n3. Tag / Samstag, 14. April\nPortfolio Reviewing der Resultate in der Gruppe\n\njeweils 09.30 Uhr bis 18 Uhr\nEinschreibegebühr 500 CHF\nmaximal 12 Teilnehmer, minimal 7 Teilnehmer\nSprachen: Deutsch & English\n\nAnmeldescchluss: 19. März\nEingabeschluss der digitalen Portfolios: Freitag, 26. März\n\nDie Anmeldung ist erst gültig nach Einzahlung der Teilnahmegebühr.\n\nWie buche ich?\nDer Workshop ist für Fotografen mit guten handwerklichen Kenntnissen gedacht. Teilnehmer reichen mit der Anmeldung ein Portfolio mit mindestens 10 Fotografien und ein kurzes CV ein an:  portfolio@photobastei.ch\n\nBiografie\n\nZu seiner Homepage\n\nZu seinen Buchprojekten\nhttp://shocker.ch/31-project-new-york/\nhttp://shocker.ch/31-project-zurich/\nhttp://shocker.ch/31-project-kunming/\n\nhttp://cutiesandcalories.com\n\nStephan Schacher ist ein Meister der Porträtfotografie.\nOb ein Präsident, Astronaut, Musiker oder Schriftsteller – immer findet er einen magischen Zugang zum Gegenüber und rückt Persönlichkeit und Authentizität ins beste Licht.\nKein Wunder also, zählen namhafte Magazine wie Vanity Fair, Interview, Details, Max, das Magazin, W, oder Die Zeit, zu seinen Kunden. Sie lieben die Versiertheit und Breite seines Schaffens, die Offenheit, mit welcher er auf die Porträtierten eingeht – und die kreative Breite, mit welcher er seine Ideen umsetzt.\n\n \"Jedes Portrait, ist ein Abbild deiner Selbst\", meint er und schaut zurueck auf ein 30 jähriges Schaffen und viele Begegnungen, die Geschichten erzählen, wie z.B mit dem Dalai Lama, Christo, Roger Federer, Ewan McGregor, Lagerfeld oder etwa Charlotte Rampling.\nEr arbeitet gerne und oft mit Persönlichkeiten zusammen, beweist aber auch in seinen eigenen Buchprojekten immer wieder, dass jede Begegnung der Auslöser sein kann für ein grossartiges Portrait.',6
'Der spektakuläre Tauchgang zum Wrack der Jura gehört wohl auf die Wunschliste eines jeden erfahrenen Seetauchers. Am 18. März könnte der Traum wahr werden und als Zückerchen gibt es danach noch einen Tauchgang an der atemberaubenden Steilwand der Marienschlucht obendrauf.\nVoraussetzungen für die Teilnahme sind mindestens 80 geloggte Tauchgänge mit grosser Erfahrung im Tieftauchen in unseren Seen. Die Beherschung des Trockentauchanzuges ist ein Muss!\nDie Kosten für diesen Ausflug sind CHF 135.- inkl. Bootsfahrt mit dem Tauchschiff Concrete Lady, 2 Tauchgänge und Lunch auf dem Schiff. Jeder bringt seine eigene Kaltwasser-Ausrüstung mit 2 Flaschen mit. Alle Details und Zeiten findest du dann auf der Anmeldebestätigung.\nBitte melde dich ganz schnell über den Zusagen Button oder via e-mail zuerich@tauchsport-kaeser.ch an. Die Teilnehmerzahl ist auf 11 Taucher beschränkt.\n#comedivingintohistory',6
'Erlebniswochenende\r\nfür\r\nErwachsene\r\nund\r\nKinder\r\nab\r\n7\r\nJahren.\n\nZum\r\nAusklang\r\nder\r\nFokusausstellung\r\n«Sukkulentengärten\r\n-\r\nGeschichten\r\neiner\r\nFaszination»\r\nnochmals\r\nin\r\nvergangene\r\nZeiten\r\neintauchen:\r\nvom\r\nhandschriftlichen\r\nAbschreiben\r\nvon\r\nBüchern\r\nbis\r\nzum\r\nmodernen\r\nTintenstrahldrucker.\r\nDie\r\nGilde\r\nGutenberg\r\nunterstützt\r\nuns\r\nmit\r\neiner\r\nhandbetriebenen\r\nOrginal-Druckpresse\r\naus\r\nder\r\nZeit\r\nvon\r\nCarl\r\nSpitzweg\r\n-\r\nja,\r\ngenau,\r\nder\r\nmit\r\ndem\r\nberühmten\r\nBild\r\n«Der\r\nKakteenliebhaber».\n\nKurzführungen\r\nzu\r\nden\r\nfünf\r\nPersönlichkeiten\r\nund\r\nihrer\r\nZeit,\r\nDauer\r\nje\r\n15\r\nMinuten:\n\r\n-12\r\nund\r\n14.30\r\nUhr:\r\nConrad\r\nGessner\n\r\n-12.30\r\nUhr:\r\nWilhelm\r\nWalderschmidt\n\r\n-13\r\nUhr:\r\nFürst\r\nJoseph\r\nSalm\r\nDyck\n\r\n-13.30\r\nUhr:\r\nCarl\r\nSpitzweg\n\r\n-14\r\nund\r\n15\r\nUhr:\r\nJakob\r\nGasser\n\nDruckwerkstatt,\r\n12-16\r\nUhr,\r\nfür\r\nKinder\r\ngeeignet:\r\nVon\r\nHand\r\neine\r\nSeite\r\naus\r\neinem\r\nmittelalterlichen\r\nKräuterbuch\r\nkopieren.\r\nSelber\r\neine\r\nSeite\r\naus\r\neinem\r\nPflanzenbuch\r\nder\r\nRenaissance\r\nmit\r\neiner\r\nhandbetriebenen\r\nOriginal\r\nDruckpresse,\r\ndie\r\nuns\r\ndie\r\nGilde\r\nGutenberg\r\nzur\r\nVerfügung\r\nstellt,\r\ndrucken.\r\nMit\r\nHandy\r\noder\r\nTablet\r\nein\r\ndigitales\r\nAloe\r\nBild\r\nfür\r\ndas\r\nFinissage-Booklet\r\nschiessen.\n\nConrad\r\nGessners\r\nStudierzimmer,\r\n12-16\r\nUhr,\r\nfür\r\nKinder\r\ngeeignet:\r\nSkizzieren\r\nund\r\nstudieren\r\neiner\r\n\'Aloe\r\nvera\'\r\nwie\r\nzu\r\nGessner\'s\r\nZeiten\r\nvor\r\n450\r\nJahren.\n\nAusstellungsgegenstände\r\nkönnen\r\nper\r\nReservation\r\nkäuflich\r\nerworben\r\nwerden.\r\nAbholung\r\nvom\r\n12.\r\nbis\r\n18.\r\nMärz\r\ngegen\r\nBarzahlung.\n\nVerkauf\r\nder\r\nSonderpublikation\r\nzur\r\nAusstellung\r\nfür\r\nCHF\r\n10.-\n\nPartner:\r\nGilde\r\nGutenberg',6
'Vor genau einem Jahr fieberten wir noch gespannt unserer Eröffnung entgegen. Dass wir bald unseren ersten Geburtstag feiern dürfen, ist vor allem deiner Unterstützung und der Begeisterung zahlreicher weiteren Kunden zu verdanken. Ohne solch tollen Kunden wäre dies nicht möglich!! 😊\n\nWir wollen uns deswegen herzlich bedanken und laden euch ein mit uns am 17.März unseren 1. Geburtstag zu feiern. Es gibt 10\% Rabatt auf deine Einkäufe und feine Degustationen. \n\nWir freuen uns, diesen besonderen Tag mit euch feiern zu dürfen!\nVielen herzlichen Dank von deinem Chez Mamie Team\nGabi, Anne, Patrick, Martha und Dea',6
'Montagstageskurs eidg. Marketingfachleute FA - jeden Montag von 09 Uhr 00 bis 16 Uhr 00.\nEidg. Abschluss 2019 - zweithöchste eidg. geprüfte Marketingprüfung der Schweiz. Innerhalb eines Jahres zu diesem begehrten Titel - Karriere im Marketing fängt hier an.',6
'Am Dienstag, 27 Marz 2018, findet im Banana City das monatliche Jassturnier statt. Beginn der Veranstaltung ist um 14:00 Uhr. Bei einer Teilnahmegebühr von CHF 25.00 pro Person gibt es ganz tolle Preise zu gewinnen!',6
'Die Regionalgruppe Bern lädt ein zu: \n\nTAMBIEN LA LLUVIA\nRegie: Icíar Bollaín, ES/MX/FR (2011), 104 Min.\n\nEin internationales Filmteam will die Unterdrückung der Indios bei der Ankunft von Columbus aufzeigen, gerät aber selbst in ähnliche Muster. Parallelen zwischen damals und jetzt und die Kluft zwischen Nord und Süd drängen sich auf. Ein systemkritischer Film, der mit spannender Konstruktionsweise und atemberaubenden Bildern besticht!\n\nWann und wo:\nDonnerstag, 15. März 2018\nBreitsch-Träff, Bern\nBolivianisches Nachtessen ab 18.00 Uhr\nFilmbeginn um 19.30 Uhr\nKaffee und Kuchen zum Ausklang\n\nEintritt: Fr. 28.-\ninkl. Film und Apéro (ohne Getränke)\nAnmeldung bis am 05.03.2018 unter rgbern@helvetas.org. \n\nKollekte für das Helvetas-Projekt «Nahrungssicherheit dank\nklimabewusster Landwirtschaft» in Bolivien.\nwww.helvetas.ch/rgbern',6
